BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kurnool,"Door No: 51/959 A49 & 51/959 A1,

SK Complex, Ballari Road,

Near New Bus stand,

kurnool, AP 518003,",,kurnool, AP,,"518003,",India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Tirupathi,"No.10- 13- 542/A,

Tilak Road, Tirupati,

Chittor District, Andhra Pradesha -  517501",,Chittor District, Andhra Pradesha,,517501,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Gudivada,"No.9/38, Opp Vinayaka Temple,

Main road, Gudiwada,

Krishna district, Andra Pradesh -  521301",,Krishna district, Andra Pradesh,,521301,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Gopalapatnam,"No.10- 47/7, Main road,

Gopalapatnam, Vishakpatnam -  530027",,Gopalapatnam, Vishakpatnam,,530027,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Nuzividu,"No.7- 74/3, Baginapalli Thota

Bus Stand Road, Nuzividu,

Krishna District, Andra pradesh -  521201.",,Krishna District, Andra pradesh,,521201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Vijayawada1,"# 29- 37- 26, Durga agraharam, Eluru Road,

Gavarnar peta, vijayawada urban,

Buckinghampet, krishna, AP 520002",,Buckinghampet, krishna,,520002,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Vijayawada2,"39- 1- 48/1, Revenue ward No- 18,

Near vetarnari hospital, MG Road,

Labbipet, Vijayawada -  520010.",,Labbipet, Vijayawada,,520010.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Pendurthi,"Do no: 6- 135/8 Shop No- 7, NarayanammaComplex

pendurthi,Visakapatnam 530047",,pendurthi,Visakapatnam,,530047,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kakinada,"# 33- 1- 21, Subash Road,

Ward No:21, Kakinada ,

East Godavari, AP, 533001",,East Godavari, AP,,533001,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Gunthakal,"Do No:16/24, Crown Takies Road.

Revenue Ward No:16 Gunthakal,

Anantapur Dt, AP : 515801",,Anantapur Dt, AP :,,515801,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Palamaneru,"Shop No.12- 15, Javali Street,

Palamaner, Chittoor District,,

Andhra Pradesh -  517408.",,Andhra Pradesh,,,517408.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Parvathipuram,"Shop No.7- 5- 12, Main Road,

Revenue Ward No.6, Parvathipuram,

Vizianagaram District, Andhra Pradesh -  535501",,Vizianagaram District, Andhra Pradesh,,535501,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Palakollu,"Shop No.18- 01- 12, Main Road,

Opposite Police Station, Revenue Ward No.8,

Palakollu, West Godavari District,

Andhra Pradesh -  534260",,Andhra Pradesh,,,534260,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Amalapuram,"Door No.7- 1- 5, High School Road,

Revenue Ward No- 9, Amalapuram,

East Godavri District, Andhra Pradesh-  533201.",,East Godavri District, Andhra Pradesh,,533201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Guntur,"Shop No. 5- 37- 68/1, Ward No.3,

Block No:7, 4th Line, Brodipet, Guntur,

Guntur District, Andhra Pradesh -  522002,",,Guntur District, Andhra Pradesh,,"522002,",India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Nellore,"Door No.15/187/1, Shop No.2,

R.R Street, Narthaki Center,Nellore

Nellore District, Andhra Pradesh -  524001",,Nellore District, Andhra Pradesh,,524001,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  RAJAJINAGAR,"Pai International

# 196, 2nd Stage, West of Chord Road,

Service Road, Near Iscon Temple,

Rajajinagar, Bangalore -  560086.",,Rajajinagar, Bangalore,,560086.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  YELAHANKA,"# 952/A, Near Police Station,

BB Road, Yelahanka,

Bangalore -  560064.",,Bangalore,,,560064.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  ELECTRONIC CITY,"# 153/5 (Old Sy No. 152/3),

Neeladri Nagar Main Road, Hulimangala Cross,

Electronic City Phase- 1,Bangalore- 560100",,Electronic City Phase  1,Bangalore,,560100,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  DIAMOND PARK," D.NO. 43- 9- 182/1,WARD NO. 31

SUBBALAKSHMI NAGAR, MAIN ROAD

DONDAPARTHI ROAD VISAKHAPATNAM- 530016 (A.P)",,DONDAPARTHI ROAD VISAKHAPATNAM  530016,,,(A.P),India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  BENZCIRCLE," D.NO.40- 1- 99& 40- 1- 100, 

BABA ESTATES, M.G. ROAD, KHANNA NAGAR,

BENZCIRCLE, VIJAYAWADA- 520010",,BENZCIRCLE, VIJAYAWADA,,520010,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  BG ROAD,"Pai International

# 6, Bilekahalli Gate,

Bannerghatta Road, Bangalore -  560076.",,Bannerghatta Road, Bangalore,,560076.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  HUBLI,"Pai International

Cts No. 4523,4526, ""Kalburgi Trinity""

Opposite J.G College Of Commerce,

Vidyanagar, Hubli- 580032",,Vidyanagar, Hubli,,580032,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  HRBR,"Pai International

# 820, 5th A Cross, Kalyan Nagar,

1st Block, Near Big Ganesha Temple,

HRBR Layout, Bangalore -  560043.",,HRBR Layout, Bangalore,,560043.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  HOSUR ROAD,"Pai International

# 6 & 8 Next to Nissan Show Room,

Hosur Main Road, Garebhavipalya,

Bommanahalli, Bangalore – 560068",,Bommanahalli, Bangalore –,,560068,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  BSK,"Pai International

# 28, Kathriguppe Main Road,

Banashankari 3rd Stage,

3rd Phase, Bangalore -  560085.",,3rd Phase, Bangalore,,560085.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,PAI FURNITURE -  GAJUWAKA,"Pai International

D.NO. 10- 8- 57, MAIN ROAD,

NEAR NEW GAJUWAKA BUS STOP,

VISAKHAPATNAM -  530026(A.P).",,VISAKHAPATNAM,,,530026(A.P).,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
